               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 476,            0.011211,           0.0063223,            0.010329,             0.70315,             0.79216,             0.89764,             0.77836,           0.0045225,           0.0031853,           0.0090931,           0.0021625,           0.0021625,           0.0021625
                 477,            0.010165,           0.0059811,           0.0066803,             0.74126,             0.75738,             0.88872,             0.77296,            0.004496,           0.0032037,           0.0088929,            0.002146,            0.002146,            0.002146
                 478,            0.010875,           0.0061444,           0.0094694,             0.79934,             0.73843,             0.88846,             0.76702,           0.0045532,            0.003156,           0.0090102,           0.0021295,           0.0021295,           0.0021295
                 479,            0.010861,            0.006432,           0.0091133,             0.68596,             0.81954,              0.8824,             0.75761,           0.0046133,           0.0031252,           0.0093488,            0.002113,            0.002113,            0.002113
                 480,            0.010565,           0.0067025,           0.0089272,             0.75494,             0.76963,             0.88534,             0.75998,            0.004681,            0.003108,           0.0094572,           0.0020965,           0.0020965,           0.0020965
                 481,            0.010305,            0.006162,           0.0077685,             0.72938,             0.79196,             0.88454,             0.76185,           0.0046635,            0.003061,           0.0095022,             0.00208,             0.00208,             0.00208
                 482,            0.010252,           0.0063149,           0.0071613,             0.71161,             0.81208,             0.88455,             0.75365,           0.0047188,           0.0030896,           0.0094927,           0.0020635,           0.0020635,           0.0020635
                 483,            0.010794,           0.0062771,           0.0082646,             0.71909,             0.79565,             0.88469,             0.75205,           0.0047301,           0.0031605,           0.0095904,            0.002047,            0.002047,            0.002047
                 484,            0.011296,           0.0062982,           0.0079774,             0.70368,             0.80658,             0.87946,             0.74787,           0.0047432,           0.0031688,           0.0097745,           0.0020305,           0.0020305,           0.0020305
                 485,            0.013495,           0.0063024,            0.011214,             0.74167,             0.77818,             0.88022,             0.75248,           0.0047255,           0.0031532,           0.0096733,            0.002014,            0.002014,            0.002014
                 486,            0.012038,           0.0063259,           0.0075325,             0.70789,             0.79432,             0.88637,             0.75968,           0.0047281,           0.0031036,           0.0095762,           0.0019975,           0.0019975,           0.0019975
                 487,            0.011241,           0.0062596,            0.010307,             0.76195,             0.77283,             0.88948,             0.76385,           0.0047281,           0.0031099,           0.0093767,            0.001981,            0.001981,            0.001981
                 488,            0.011296,           0.0063277,           0.0091646,             0.75246,               0.784,             0.90114,             0.77797,           0.0047144,           0.0031077,           0.0091156,           0.0019645,           0.0019645,           0.0019645
                 489,            0.012539,           0.0063016,            0.011658,               0.721,             0.81838,             0.89344,             0.76726,           0.0046378,             0.00313,           0.0092121,            0.001948,            0.001948,            0.001948
                 490,            0.011521,           0.0066157,            0.012065,             0.68408,             0.82282,             0.89132,              0.7579,           0.0047125,           0.0031586,           0.0094033,           0.0019315,           0.0019315,           0.0019315
                 491,            0.010201,           0.0062965,           0.0071234,             0.72806,             0.81587,             0.89671,             0.77125,           0.0046339,            0.003178,           0.0093074,            0.001915,            0.001915,            0.001915
                 492,            0.011237,           0.0064989,           0.0074568,             0.74174,             0.80922,             0.89012,             0.75619,           0.0046537,           0.0031576,           0.0091197,           0.0018985,           0.0018985,           0.0018985
                 493,            0.010958,           0.0062433,           0.0086504,             0.76124,             0.78383,             0.88557,             0.75945,           0.0045786,           0.0031195,           0.0090516,            0.001882,            0.001882,            0.001882
                 494,            0.012396,           0.0061934,           0.0097538,             0.70979,             0.81279,              0.8821,             0.75941,           0.0045191,           0.0031239,           0.0090279,           0.0018655,           0.0018655,           0.0018655
                 495,             0.01116,           0.0063916,           0.0083721,             0.70943,             0.79831,             0.87405,             0.75725,           0.0045652,           0.0031347,           0.0092008,            0.001849,            0.001849,            0.001849
                 496,            0.011264,           0.0060708,           0.0074147,             0.62168,             0.85382,             0.87526,             0.74883,           0.0046529,           0.0030826,           0.0094169,           0.0018325,           0.0018325,           0.0018325
                 497,             0.01406,           0.0059494,             0.01075,             0.79048,             0.73925,             0.88592,             0.76159,           0.0045777,            0.003047,           0.0093394,            0.001816,            0.001816,            0.001816
                 498,            0.010633,           0.0059286,           0.0068271,             0.72172,             0.78221,             0.88689,             0.75977,           0.0046036,           0.0030549,           0.0092571,           0.0017995,           0.0017995,           0.0017995
                 499,            0.011185,           0.0059022,           0.0072749,             0.83528,             0.70994,             0.88303,             0.75504,           0.0045973,           0.0030588,           0.0090717,            0.001783,            0.001783,            0.001783
                 500,           0.0095646,           0.0059358,            0.006901,              0.8322,             0.70825,             0.88263,             0.75389,           0.0046275,           0.0030848,           0.0091665,           0.0017665,           0.0017665,           0.0017665
                 501,            0.010031,           0.0059712,           0.0084597,             0.74206,             0.77853,             0.88928,             0.76218,            0.004652,           0.0031029,           0.0090907,             0.00175,             0.00175,             0.00175
                 502,           0.0098106,           0.0062542,           0.0066592,              0.7348,             0.77066,             0.87428,             0.74482,           0.0046256,           0.0031185,           0.0091505,           0.0017335,           0.0017335,           0.0017335
                 503,            0.011772,           0.0059994,           0.0073033,             0.66806,             0.80962,             0.87931,             0.75693,           0.0045796,           0.0030912,           0.0093317,            0.001717,            0.001717,            0.001717
                 504,            0.013435,           0.0060016,            0.013486,             0.68286,             0.80774,             0.88781,             0.76175,           0.0045618,           0.0030842,            0.009472,           0.0017005,           0.0017005,           0.0017005
                 505,           0.0093326,           0.0063182,           0.0060809,             0.71951,             0.78536,             0.88615,             0.76474,           0.0045421,            0.003095,           0.0094809,            0.001684,            0.001684,            0.001684
                 506,           0.0091741,           0.0062267,           0.0063021,             0.66124,             0.81336,             0.88274,             0.75775,           0.0045378,           0.0031052,           0.0094939,           0.0016675,           0.0016675,           0.0016675
                 507,           0.0096908,           0.0061706,           0.0069872,             0.62697,             0.83681,             0.88467,             0.75511,           0.0045534,           0.0031246,           0.0096703,            0.001651,            0.001651,            0.001651
                 508,             0.01057,            0.006179,           0.0084302,             0.69902,             0.78105,              0.8847,             0.75679,           0.0045865,           0.0031687,           0.0097177,           0.0016345,           0.0016345,           0.0016345
                 509,           0.0094612,           0.0059995,           0.0062991,             0.67527,              0.7909,              0.8849,             0.76561,            0.004487,           0.0031827,           0.0096993,            0.001618,            0.001618,            0.001618
                 510,            0.010626,           0.0059333,           0.0089703,             0.60259,             0.82663,             0.88832,             0.75979,           0.0045868,           0.0031586,           0.0097609,           0.0016015,           0.0016015,           0.0016015
                 511,           0.0099981,            0.005832,           0.0070168,             0.80593,             0.70625,             0.88065,             0.75555,           0.0045635,           0.0031261,           0.0097467,            0.001585,            0.001585,            0.001585
                 512,            0.009235,           0.0061184,           0.0067803,             0.80634,             0.72173,              0.8714,              0.7445,           0.0046203,           0.0031138,           0.0096555,           0.0015685,           0.0015685,           0.0015685
                 513,           0.0090351,           0.0059232,           0.0057686,             0.78658,             0.74927,             0.86755,             0.74513,           0.0045556,           0.0031188,           0.0095158,            0.001552,            0.001552,            0.001552
                 514,           0.0090518,           0.0059232,           0.0065353,             0.79034,             0.74848,             0.87503,             0.75318,           0.0045547,           0.0031284,            0.009334,           0.0015355,           0.0015355,           0.0015355
                 515,           0.0092503,           0.0058813,           0.0065374,             0.77079,             0.74306,             0.87746,             0.76105,           0.0044908,           0.0031297,           0.0091469,            0.001519,            0.001519,            0.001519
                 516,           0.0095973,           0.0060703,           0.0083872,             0.75698,             0.75552,             0.89425,             0.77331,           0.0044812,           0.0031134,           0.0090605,           0.0015025,           0.0015025,           0.0015025
                 517,           0.0096546,            0.005983,           0.0083227,             0.69418,             0.79409,             0.88723,             0.76708,           0.0044879,           0.0030858,           0.0090948,            0.001486,            0.001486,            0.001486
                 518,            0.009383,           0.0059061,           0.0057316,             0.71543,             0.77474,             0.87811,             0.75408,           0.0044687,           0.0030915,           0.0091375,           0.0014695,           0.0014695,           0.0014695
                 519,           0.0093509,           0.0058438,            0.006208,             0.71029,             0.78226,             0.87909,             0.76017,           0.0045011,           0.0031198,           0.0091896,            0.001453,            0.001453,            0.001453
                 520,           0.0087679,           0.0059259,           0.0063392,             0.73686,             0.76835,             0.87927,             0.75803,            0.004565,           0.0031277,           0.0092677,           0.0014365,           0.0014365,           0.0014365
                 521,           0.0095053,           0.0058205,           0.0075681,             0.77207,              0.7405,             0.88095,              0.7609,           0.0045449,           0.0031586,           0.0094625,             0.00142,             0.00142,             0.00142
                 522,           0.0099686,           0.0057138,           0.0068681,             0.84809,             0.70067,              0.8908,             0.76725,           0.0045821,           0.0031859,           0.0092399,           0.0014035,           0.0014035,           0.0014035
                 523,            0.010357,           0.0057403,           0.0078064,             0.85995,               0.701,             0.88941,             0.76832,           0.0045485,           0.0031767,           0.0091505,            0.001387,            0.001387,            0.001387
                 524,             0.01029,           0.0057533,           0.0057949,             0.73619,             0.77274,             0.89066,             0.76773,           0.0045839,           0.0031233,           0.0091919,           0.0013705,           0.0013705,           0.0013705
                 525,            0.011769,           0.0057874,           0.0066228,             0.79968,             0.74867,             0.89697,             0.77362,           0.0046011,           0.0030912,           0.0091996,            0.001354,            0.001354,            0.001354
                 526,           0.0085901,           0.0057706,            0.005432,             0.78313,             0.75366,             0.88987,             0.76857,           0.0045513,           0.0031083,           0.0092026,           0.0013375,           0.0013375,           0.0013375
                 527,           0.0092072,           0.0060323,            0.006953,             0.73997,             0.77719,             0.89408,             0.77571,           0.0045227,           0.0030975,           0.0091452,            0.001321,            0.001321,            0.001321
                 528,            0.009767,           0.0060888,           0.0098203,             0.77329,             0.76304,             0.89356,             0.77281,           0.0045523,           0.0030902,           0.0091517,           0.0013045,           0.0013045,           0.0013045
                 529,           0.0093464,             0.00588,           0.0080275,             0.80564,             0.72743,              0.8906,             0.77286,           0.0045485,           0.0031052,           0.0092014,            0.001288,            0.001288,            0.001288
                 530,           0.0098421,           0.0058948,            0.010706,             0.83286,             0.71039,             0.89292,             0.76873,           0.0045554,           0.0031074,           0.0092938,           0.0012715,           0.0012715,           0.0012715
                 531,           0.0092837,           0.0057675,           0.0067714,             0.73487,             0.75975,             0.89312,              0.7654,           0.0045834,           0.0031214,           0.0094726,            0.001255,            0.001255,            0.001255
                 532,           0.0092011,           0.0056962,              0.0107,             0.75825,             0.74477,             0.89744,             0.76606,           0.0045846,           0.0031373,           0.0095134,           0.0012385,           0.0012385,           0.0012385
                 533,           0.0088011,           0.0058949,           0.0060716,             0.66851,             0.80278,             0.89567,             0.76769,           0.0045876,           0.0031424,           0.0094442,            0.001222,            0.001222,            0.001222
                 534,            0.009541,           0.0057094,           0.0075332,             0.64433,             0.83099,             0.89462,             0.76381,           0.0045977,           0.0031509,           0.0093589,           0.0012055,           0.0012055,           0.0012055
                 535,           0.0095872,           0.0056172,           0.0087559,             0.68675,             0.81126,             0.89478,             0.76639,           0.0045735,           0.0031382,           0.0092186,            0.001189,            0.001189,            0.001189
                 536,           0.0087027,           0.0058136,           0.0073151,             0.68354,             0.81177,             0.89519,             0.76908,           0.0045671,           0.0031271,           0.0091499,           0.0011725,           0.0011725,           0.0011725
                 537,            0.010268,           0.0058999,           0.0091524,             0.77273,             0.75803,             0.89725,              0.7692,           0.0045693,           0.0031328,            0.009112,            0.001156,            0.001156,            0.001156
                 538,            0.009007,            0.005705,           0.0052846,             0.66761,             0.82471,             0.89759,             0.76668,           0.0045856,           0.0031322,           0.0090747,           0.0011395,           0.0011395,           0.0011395
                 539,            0.010338,           0.0057698,           0.0078411,             0.66899,             0.82245,             0.89706,             0.77142,            0.004552,           0.0031322,           0.0090303,            0.001123,            0.001123,            0.001123
                 540,           0.0095307,           0.0058324,           0.0083792,             0.60928,             0.89126,             0.89746,              0.7686,           0.0045585,           0.0031357,           0.0089421,           0.0011065,           0.0011065,           0.0011065
                 541,           0.0080195,           0.0058251,           0.0055993,             0.61951,             0.88748,             0.90227,             0.77616,           0.0045165,           0.0031513,           0.0089888,             0.00109,             0.00109,             0.00109
                 542,           0.0093173,           0.0057333,           0.0055205,             0.62813,             0.86419,             0.90018,             0.77538,           0.0045438,           0.0031468,           0.0090244,           0.0010735,           0.0010735,           0.0010735
                 543,           0.0087444,           0.0054198,           0.0077017,             0.61574,             0.88615,             0.89836,             0.77377,           0.0045565,           0.0031538,           0.0090972,            0.001057,            0.001057,            0.001057
                 544,           0.0089427,           0.0060876,           0.0091693,             0.60022,             0.87564,             0.89108,             0.76617,            0.004572,           0.0031729,           0.0092381,           0.0010405,           0.0010405,           0.0010405
                 545,           0.0079709,            0.005678,           0.0048975,             0.60775,             0.88796,             0.89386,             0.76618,           0.0045872,           0.0031811,             0.00925,            0.001024,            0.001024,            0.001024
                 546,           0.0095209,           0.0054969,           0.0058503,             0.62087,             0.89499,             0.91162,             0.78668,           0.0045681,            0.003185,           0.0090635,           0.0010075,           0.0010075,           0.0010075
                 547,           0.0079474,           0.0061334,            0.004992,             0.65045,             0.85008,             0.91071,             0.78591,           0.0045997,           0.0031773,           0.0090599,            0.000991,            0.000991,            0.000991
                 548,           0.0084936,           0.0056579,           0.0062304,             0.63431,             0.84567,             0.90571,             0.77448,           0.0046175,           0.0031706,           0.0090593,           0.0009745,           0.0009745,           0.0009745
                 549,           0.0082996,            0.005696,           0.0065633,             0.69826,             0.81937,             0.90666,             0.77483,           0.0045864,           0.0031465,           0.0089829,            0.000958,            0.000958,            0.000958
                 550,           0.0071991,           0.0055324,           0.0040334,             0.69237,             0.81134,             0.90205,             0.77836,           0.0045198,           0.0031379,           0.0089296,           0.0009415,           0.0009415,           0.0009415
                 551,            0.008515,           0.0056228,           0.0052714,              0.6991,             0.82082,             0.90142,             0.77585,           0.0044934,           0.0031497,           0.0089569,            0.000925,            0.000925,            0.000925
                 552,           0.0083911,           0.0056047,           0.0078783,             0.71047,             0.79893,             0.89494,             0.77244,             0.00447,           0.0031703,           0.0089628,           0.0009085,           0.0009085,           0.0009085
                 553,           0.0076897,           0.0052551,           0.0056237,             0.76438,             0.76536,             0.89559,             0.77008,           0.0045022,           0.0031678,           0.0090001,            0.000892,            0.000892,            0.000892
                 554,             0.00836,           0.0056842,           0.0070906,             0.75239,             0.77341,             0.89789,             0.77235,           0.0045522,           0.0031427,           0.0089823,           0.0008755,           0.0008755,           0.0008755
                 555,           0.0090192,           0.0057738,           0.0062629,             0.74257,             0.78617,             0.90034,              0.7743,           0.0045413,           0.0031363,           0.0089231,            0.000859,            0.000859,            0.000859
                 556,           0.0077813,           0.0054786,            0.005595,             0.62949,             0.84931,             0.90259,             0.77863,           0.0045507,           0.0031172,           0.0089592,           0.0008425,           0.0008425,           0.0008425
                 557,            0.008227,           0.0056203,           0.0061902,             0.80007,             0.75304,             0.90087,             0.77371,           0.0044985,           0.0031042,           0.0090356,            0.000826,            0.000826,            0.000826
                 558,           0.0078968,           0.0056758,           0.0081744,             0.70489,             0.80183,             0.89833,              0.7729,           0.0044738,           0.0031058,           0.0090889,           0.0008095,           0.0008095,           0.0008095
                 559,           0.0082871,           0.0054857,           0.0074846,               0.771,             0.78221,             0.90042,             0.77061,           0.0045086,           0.0031198,           0.0090202,            0.000793,            0.000793,            0.000793
                 560,           0.0075085,           0.0054915,           0.0053816,               0.785,              0.7822,             0.90189,             0.77497,           0.0045355,           0.0031427,            0.009006,           0.0007765,           0.0007765,           0.0007765
                 561,            0.008142,           0.0055192,           0.0079736,             0.77756,             0.78303,             0.90211,             0.77398,           0.0045535,           0.0031516,           0.0089971,             0.00076,             0.00076,             0.00076
                 562,           0.0073329,           0.0055515,           0.0048391,             0.76725,             0.79099,             0.90322,               0.778,           0.0045075,           0.0031538,           0.0090356,           0.0007435,           0.0007435,           0.0007435
                 563,           0.0073169,           0.0054563,           0.0049938,             0.76519,             0.78362,             0.89792,             0.77367,           0.0045002,           0.0031487,           0.0090267,            0.000727,            0.000727,            0.000727
                 564,           0.0074428,           0.0054761,           0.0058168,             0.76406,             0.77481,             0.89889,             0.77299,           0.0044972,           0.0031424,            0.009041,           0.0007105,           0.0007105,           0.0007105
                 565,           0.0092037,           0.0054755,           0.0079531,             0.79262,             0.74803,             0.89674,              0.7712,           0.0045109,           0.0031255,           0.0090972,            0.000694,            0.000694,            0.000694
                 566,           0.0078344,           0.0052757,           0.0061237,             0.79719,             0.75645,             0.89658,             0.77059,           0.0045104,           0.0031141,           0.0091742,           0.0006775,           0.0006775,           0.0006775
                 567,           0.0084537,           0.0053816,            0.005192,             0.78852,             0.76951,             0.89217,             0.76152,            0.004523,           0.0031268,           0.0091558,            0.000661,            0.000661,            0.000661
                 568,           0.0078848,           0.0055054,            0.004458,             0.76605,             0.78375,             0.89297,             0.76532,            0.004532,           0.0031274,           0.0091919,           0.0006445,           0.0006445,           0.0006445
                 569,           0.0072043,           0.0054741,           0.0052093,               0.777,             0.75295,             0.88963,             0.76317,            0.004533,            0.003135,           0.0093204,            0.000628,            0.000628,            0.000628
                 570,           0.0073594,           0.0052426,           0.0059411,             0.77703,             0.73941,             0.89393,             0.76533,           0.0045514,           0.0031738,           0.0094992,           0.0006115,           0.0006115,           0.0006115
                 571,           0.0075309,           0.0055762,           0.0067554,             0.72775,             0.75899,              0.8936,             0.76444,            0.004541,           0.0032063,           0.0096307,            0.000595,            0.000595,            0.000595
                 572,           0.0088149,           0.0055211,           0.0058792,              0.7336,             0.75503,              0.8935,             0.76641,           0.0044937,           0.0032123,           0.0096585,           0.0005785,           0.0005785,           0.0005785
                 573,           0.0080049,           0.0056058,           0.0081124,             0.73852,             0.75449,             0.89348,             0.76698,           0.0044869,           0.0032031,           0.0095797,            0.000562,            0.000562,            0.000562
                 574,           0.0077614,           0.0053446,           0.0068625,             0.66166,               0.806,             0.89228,             0.76367,           0.0044929,           0.0032056,           0.0095383,           0.0005455,           0.0005455,           0.0005455
                 575,           0.0072269,           0.0053878,           0.0063616,             0.68702,             0.79668,             0.89845,             0.77017,           0.0045009,           0.0032132,           0.0095401,            0.000529,            0.000529,            0.000529
                 576,           0.0069134,            0.005325,           0.0057962,             0.65335,             0.82253,             0.89831,             0.76906,           0.0045036,           0.0032234,           0.0096129,           0.0005125,           0.0005125,           0.0005125
                 577,           0.0072587,           0.0056905,           0.0056584,             0.76184,               0.758,             0.90125,             0.77088,           0.0044973,           0.0032285,           0.0096609,            0.000496,            0.000496,            0.000496
                 578,           0.0072527,           0.0052573,           0.0070662,             0.74201,             0.76751,             0.90206,             0.77435,           0.0044977,           0.0032339,           0.0096543,           0.0004795,           0.0004795,           0.0004795
                 579,           0.0083826,           0.0053896,           0.0092565,             0.73424,             0.76987,             0.89529,              0.7701,           0.0044963,           0.0032314,           0.0096591,            0.000463,            0.000463,            0.000463
                 580,           0.0073866,            0.005608,           0.0082224,             0.77888,             0.75242,             0.89143,             0.76546,           0.0044921,            0.003226,           0.0097118,           0.0004465,           0.0004465,           0.0004465
                 581,           0.0063679,           0.0053716,           0.0031262,              0.6632,             0.82522,             0.89295,             0.76497,           0.0045083,           0.0032145,           0.0097272,             0.00043,             0.00043,             0.00043
                 582,           0.0079501,           0.0055139,           0.0073556,             0.66103,             0.82324,             0.89333,             0.76955,           0.0044931,           0.0032031,           0.0096851,           0.0004135,           0.0004135,           0.0004135
                 583,            0.007347,            0.005253,            0.006469,             0.67553,             0.80996,             0.89411,             0.76875,           0.0044871,           0.0032024,           0.0096407,            0.000397,            0.000397,            0.000397
                 584,            0.006235,           0.0054251,           0.0030255,             0.66147,             0.82384,             0.89549,             0.76613,           0.0045234,           0.0032015,           0.0095418,           0.0003805,           0.0003805,           0.0003805
                 585,           0.0088045,           0.0055614,           0.0063576,             0.77882,             0.74002,             0.89584,             0.76809,           0.0045142,           0.0031961,           0.0095028,            0.000364,            0.000364,            0.000364
                 586,           0.0066187,           0.0054378,            0.006268,             0.64295,             0.84373,             0.89739,             0.77158,           0.0045065,           0.0031869,           0.0094726,           0.0003475,           0.0003475,           0.0003475
                 587,           0.0091191,           0.0055531,            0.011818,             0.63978,             0.84736,             0.89847,             0.77436,           0.0044983,           0.0031811,           0.0094187,            0.000331,            0.000331,            0.000331
                 588,           0.0078196,           0.0054166,           0.0058794,             0.64668,             0.83219,             0.89723,             0.77462,           0.0044896,           0.0031843,           0.0093743,           0.0003145,           0.0003145,           0.0003145
                 589,           0.0073554,           0.0053247,           0.0062947,             0.75523,             0.76815,             0.89667,             0.77517,           0.0044962,           0.0032072,           0.0094217,            0.000298,            0.000298,            0.000298
                 590,           0.0064331,           0.0051854,           0.0045926,             0.74807,              0.7765,               0.901,             0.77853,           0.0045113,           0.0032228,           0.0094678,           0.0002815,           0.0002815,           0.0002815
                 591,            0.006485,           0.0051982,            0.007054,              0.7503,             0.76481,             0.89574,             0.77253,           0.0045105,           0.0032244,           0.0094678,            0.000265,            0.000265,            0.000265
                 592,           0.0064513,           0.0054333,            0.006589,             0.78024,             0.75557,              0.8963,             0.77474,           0.0045042,            0.003218,           0.0094122,           0.0002485,           0.0002485,           0.0002485
                 593,           0.0087879,           0.0053155,           0.0084747,             0.78071,             0.75737,             0.89789,             0.77609,           0.0045049,           0.0032171,           0.0094193,            0.000232,            0.000232,            0.000232
                 594,            0.007365,           0.0051555,           0.0042348,             0.78686,             0.75498,             0.88818,              0.7665,           0.0045116,           0.0032145,           0.0094714,           0.0002155,           0.0002155,           0.0002155
                 595,           0.0075734,           0.0052241,           0.0049963,             0.65792,             0.83634,             0.88927,             0.76791,           0.0045255,           0.0032145,           0.0095229,            0.000199,            0.000199,            0.000199
                 596,           0.0065858,           0.0052155,           0.0063646,             0.66971,             0.83537,             0.88955,             0.76685,            0.004516,           0.0032167,           0.0095407,           0.0001825,           0.0001825,           0.0001825
                 597,           0.0093014,           0.0052007,           0.0057158,             0.66213,             0.83556,             0.88844,              0.7672,           0.0045074,           0.0032221,           0.0095821,            0.000166,            0.000166,            0.000166
                 598,           0.0072153,           0.0052806,           0.0070192,              0.6609,             0.83501,              0.8889,             0.76739,           0.0045155,           0.0032307,            0.009617,           0.0001495,           0.0001495,           0.0001495
                 599,           0.0058325,           0.0052943,           0.0051221,             0.65376,             0.83807,              0.8891,              0.7688,            0.004516,           0.0032409,           0.0096123,            0.000133,            0.000133,            0.000133
